Bug_ID,File
HIVE-10759,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/EvictingPriorityBlockingQueue.java
HIVE-24569,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapConstants.java
"HIVE-16329,HIVE-15347,HIVE-10961",llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java
HIVE-12904,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/QueryInfo.java
"HIVE-24569,HIVE-12445",llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/QueryTracker.java
"HIVE-12904,HIVE-10759",llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskExecutorService.java
HIVE-10759,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskRunnerCallable.java
HIVE-15669,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/comparator/ShortestJobFirstComparator.java
HIVE-1547,llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapInputFormat.java
"HIVE-5345,HIVE-3480",llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapIoImpl.java
"HIVE-12990,HIVE-3480",llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java
HIVE-3480,llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/SerDeEncodedDataReader.java
HIVE-24569,llap-server/src/java/org/apache/hadoop/hive/llap/log/LlapRandomAccessFileAppender.java
HIVE-24569,llap-server/src/java/org/apache/hadoop/hive/llap/log/Log4jQueryCompleteMarker.java
HIVE-11200,llap-server/src/test/org/apache/hadoop/hive/llap/cache/TestBuddyAllocator.java
"HIVE-16329,HIVE-15347",llap-server/src/test/org/apache/hadoop/hive/llap/daemon/MiniLlapCluster.java
HIVE-15669,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TaskExecutorTestHelpers.java
"HIVE-15669,HIVE-10759",llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TestTaskExecutorService.java
HIVE-15669,llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/comparator/TestShortestJobFirstComparator.java
HIVE-15992,llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskCommunicator.java
"HIVE-8203,HIVE-3225,HIVE-1908",ql/src/java/org/apache/hadoop/hive/ql/Driver.java
"HIVE-19970,HIVE-16877",ql/src/java/org/apache/hadoop/hive/ql/ErrorMsg.java
HIVE-7574,ql/src/java/org/apache/hadoop/hive/ql/exec/CommonJoinOperator.java
HIVE-8628,ql/src/java/org/apache/hadoop/hive/ql/exec/CommonMergeJoinOperator.java
HIVE-1308,ql/src/java/org/apache/hadoop/hive/ql/exec/ComparisonOpMethodResolver.java
"HIVE-6673,HIVE-1884,HIVE-1547,HIVE-1064",ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java
HIVE-3205,ql/src/java/org/apache/hadoop/hive/ql/exec/FetchOperator.java
"HIVE-1908,HIVE-1064",ql/src/java/org/apache/hadoop/hive/ql/exec/FetchTask.java
"HIVE-11380,HIVE-7313",ql/src/java/org/apache/hadoop/hive/ql/exec/FileSinkOperator.java
HIVE-1064,ql/src/java/org/apache/hadoop/hive/ql/exec/FunctionTask.java
"HIVE-16329,HIVE-15503,HIVE-878,HIVE-320",ql/src/java/org/apache/hadoop/hive/ql/exec/GroupByOperator.java
HIVE-10403,ql/src/java/org/apache/hadoop/hive/ql/exec/HashTableLoader.java
HIVE-6682,ql/src/java/org/apache/hadoop/hive/ql/exec/HashTableSinkOperator.java
"HIVE-13809,HIVE-12610,HIVE-12208,HIVE-11587,HIVE-10456,HIVE-10403,HIVE-10123,HIVE-10072,HIVE-575",ql/src/java/org/apache/hadoop/hive/ql/exec/MapJoinOperator.java
HIVE-4033,ql/src/java/org/apache/hadoop/hive/ql/exec/MapOperator.java
HIVE-11824,ql/src/java/org/apache/hadoop/hive/ql/exec/MoveTask.java
HIVE-3191,ql/src/java/org/apache/hadoop/hive/ql/exec/NumericOpMethodResolver.java
HIVE-10456,ql/src/java/org/apache/hadoop/hive/ql/exec/ObjectCache.java
"HIVE-13621,HIVE-5345",ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java
HIVE-15503,ql/src/java/org/apache/hadoop/hive/ql/exec/OperatorUtils.java
HIVE-15503,ql/src/java/org/apache/hadoop/hive/ql/exec/PTFTopNHash.java
"HIVE-15503,HIVE-10538",ql/src/java/org/apache/hadoop/hive/ql/exec/ReduceSinkOperator.java
"HIVE-20441,HIVE-13561",ql/src/java/org/apache/hadoop/hive/ql/exec/Registry.java
"HIVE-13932,HIVE-3205",ql/src/java/org/apache/hadoop/hive/ql/exec/SMBMapJoinOperator.java
HIVE-1097,ql/src/java/org/apache/hadoop/hive/ql/exec/ScriptOperator.java
HIVE-6984,ql/src/java/org/apache/hadoop/hive/ql/exec/TableScanOperator.java
"HIVE-4502,HIVE-1064",ql/src/java/org/apache/hadoop/hive/ql/exec/Task.java
HIVE-12790,ql/src/java/org/apache/hadoop/hive/ql/exec/TaskRunner.java
HIVE-6682,ql/src/java/org/apache/hadoop/hive/ql/exec/TemporaryHashSinkOperator.java
"HIVE-16329,HIVE-15503",ql/src/java/org/apache/hadoop/hive/ql/exec/TopNHash.java
HIVE-12740,ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java
